state,District,City
Tamil Nadu,Pudukkottai,Pudukkottai
Tamil Nadu,Pudukkottai,Viralimalai
Tamil Nadu,Madurai,Anaiyur
Tamil Nadu,Madurai,Anaiyur
Tamil Nadu,Madurai,Kumaram
Tamil Nadu,Madurai,Madurai
Tamil Nadu,Madurai,Melur
Tamil Nadu,Madurai,Peraiyur
Tamil Nadu,Theni,Allinagaram
Tamil Nadu,Theni,Bodinayakkanur
Tamil Nadu,Theni,Periyakulam
Tamil Nadu,Theni,Theni
Tamil Nadu,Dindigul,Dindigul
Tamil Nadu,Dindigul,Kodaikanal
Tamil Nadu,Dindigul,Palani
Tamil Nadu,Dindigul,Vadamadurai
Tamil Nadu,Ramanathapuram,Ariyanendal
Tamil Nadu,Ramanathapuram,Devipattinam
Tamil Nadu,Ramanathapuram,Emaneswaram
Tamil Nadu,Ramanathapuram,Kilakarai
Tamil Nadu,Ramanathapuram,Ramanathapuram
Tamil Nadu,Ramanathapuram,Soliyakkudi
Tamil Nadu,Virudhunagar,Aruppukkottai
Tamil Nadu,Virudhunagar,Rajapalaiyam
Tamil Nadu,Virudhunagar,Sattur
Tamil Nadu,Virudhunagar,Sivakasi
Tamil Nadu,Virudhunagar,Srivilliputhur
Tamil Nadu,Virudhunagar,Virudunagar
Tamil Nadu,Sivagangai,Devakottai
Tamil Nadu,Sivagangai,Karaikudi
Tamil Nadu,Sivagangai,Kattikulam
Tamil Nadu,Sivagangai,Manamadurai
Tamil Nadu,Sivagangai,Sivaganga
Tamil Nadu,Tirunelveli,Alangulam
Tamil Nadu,Tirunelveli,Alangulam
Tamil Nadu,Tirunelveli,Ambasamudram
Tamil Nadu,Tirunelveli,Kadayanallur
Tamil Nadu,Tirunelveli,Manur
Tamil Nadu,Tirunelveli,Palamcottah
Tamil Nadu,Tirunelveli,Radhapuram
Tamil Nadu,Tirunelveli,Rayagiri
Tamil Nadu,Tirunelveli,Sankarankovil
Tamil Nadu,Tirunelveli,Surandai
Tamil Nadu,Tirunelveli,Thenkasi
Tamil Nadu,Tirunelveli,Tirunelveli
Tamil Nadu,Tirunelveli,Vallioor
Tamil Nadu,Thoothukkudi,Asirvathapuram
Tamil Nadu,Thoothukkudi,Chinnamadankudiyiruppu
Tamil Nadu,Thoothukkudi,Eral
Tamil Nadu,Thoothukkudi,Kalugumalai
Tamil Nadu,Thoothukkudi,Kovilpatti
Tamil Nadu,Thoothukkudi,Mudittanendal
Tamil Nadu,Thoothukkudi,Nazareth
Tamil Nadu,Thoothukkudi,Thoothukudi
Tamil Nadu,Thoothukkudi,Tiruchchendur
Tamil Nadu,Kanniyakumari,Arumanai
Tamil Nadu,Kanniyakumari,Colachel
Tamil Nadu,Kanniyakumari,Eraniel
Tamil Nadu,Kanniyakumari,Ganapathipuram
Tamil Nadu,Kanniyakumari,Kanniyakumari
Tamil Nadu,Kanniyakumari,Kulasegaram
Tamil Nadu,Kanniyakumari,Kuzhithurai
Tamil Nadu,Kanniyakumari,Marthandam
Tamil Nadu,Kanniyakumari,Nagercoil
Tamil Nadu,Chennai,Adyar
Tamil Nadu,Chennai,Alapakkam
Tamil Nadu,Chennai,Alwarpet
Tamil Nadu,Chennai,Aminjikarai
Tamil Nadu,Chennai,Aminjikarai
Tamil Nadu,Chennai,Anna Nagar
Tamil Nadu,Chennai,Chennai
Tamil Nadu,Chennai,Chepauk
Tamil Nadu,Chennai,Chetput
Tamil Nadu,Chennai,Choolai
Tamil Nadu,Chennai,Egmore
Tamil Nadu,Chennai,Ennur
Tamil Nadu,Chennai,Erukkancheri
Tamil Nadu,Chennai,Guindy
Tamil Nadu,Chennai,Kilpauk
Tamil Nadu,Chennai,Kodambakkam
Tamil Nadu,Chennai,Kolapakkam
Tamil Nadu,Chennai,Kotturpuram
Tamil Nadu,Chennai,Koyambedu
Tamil Nadu,Chennai,Madhavaram
Tamil Nadu,Chennai,Manapakkam
Tamil Nadu,Chennai,Mannady
Tamil Nadu,Chennai,Nandambakkam
Tamil Nadu,Chennai,Nerkunam
Tamil Nadu,Chennai,Nungambakkam
Tamil Nadu,Chennai,Pammal
Tamil Nadu,Chennai,Perambur
Tamil Nadu,Chennai,Perambur
Tamil Nadu,Chennai,Raja Annamalaipuram
Tamil Nadu,Chennai,Rayapuram
Tamil Nadu,Chennai,Rayapuram
Tamil Nadu,Chennai,Royapuram
Tamil Nadu,Chennai,Saligramam
Tamil Nadu,Chennai,Sholinganallur
Tamil Nadu,Chennai,Tondiarpet
Tamil Nadu,Chennai,Vadapalani
Tamil Nadu,Chennai,Velacheri
Tamil Nadu,Chennai,Villivakkam
Tamil Nadu,Krishnagiri,Bagalur
Tamil Nadu,Krishnagiri,Begepalli
Tamil Nadu,Krishnagiri,Hosur
Tamil Nadu,Krishnagiri,Hosur
Tamil Nadu,Krishnagiri,Kaveripatnam
Tamil Nadu,Krishnagiri,Kelamangalam
Tamil Nadu,Krishnagiri,Krishnagiri
Tamil Nadu,Krishnagiri,Rayakottai
Tamil Nadu,Ariyalur,Alagapuram
Tamil Nadu,Ariyalur,Ariyalur
Tamil Nadu,Tiruppur,Avinashi
Tamil Nadu,Tiruppur,Darapuram
Tamil Nadu,Tiruppur,Dharapuram
Tamil Nadu,Tiruppur,Kangayam
Tamil Nadu,Tiruppur,Mulanur
Tamil Nadu,Tiruppur,Palladam
Tamil Nadu,Tiruppur,Perumanallur
Tamil Nadu,Tiruppur,Tiruppur
Puducherry,,
Puducherry,,Dharmapuram
Puducherry,,Karaikal
Puducherry,,Puducherry
Andaman & Nicobar Islands,,Port Blair
Andaman & Nicobar Islands,,Diglipur
Telangana,,Abbenda
Telangana,,Abhangapur
Telangana,,Abids
Telangana,,Acharlagudem
Telangana,,Adegaon
Telangana,,Adilabad
Telangana,,Adivarampet
Telangana,,Adraspalli
Telangana,,Agapet
Telangana,,Aler
Telangana,,Aliabad
Telangana,,Aliabad
Telangana,,Allapalli
Telangana,,Allapur
Telangana,,Almasguda
Telangana,,Alwal
Telangana,,Alwal
Telangana,,Amangal
Telangana,,Amaravaram
Telangana,,Ambala
Telangana,,Ambatpalli
Telangana,,Amberpet
Telangana,,Ankilla
Telangana,,Appajipet
Telangana,,Arlagudem
Telangana,,Arnakonda
Telangana,,Ashoknagar
Telangana,,Asifabad
Telangana,,Aswapuram
Telangana,,Attapur
Telangana,,Ayodhyapur
Telangana,,Badepalli
Telangana,,Balanagar
Telangana,,Balapur
Telangana,,Ballepalli
Telangana,,Bangarigadda
Telangana,,Banjara Hills
Telangana,,Banswada
Telangana,,Barkas
Telangana,,Basanth Nagar
Telangana,,Basar
Telangana,,Baswapur
Telangana,,Belampalli
Telangana,,Bhadrachalam
Telangana,,Bhaisa
Telangana,,Bhanur
Telangana,,Bharampur
Telangana,,Bhogaram
Telangana,,Bhongir
Telangana,,Bhupalpally
Telangana,,Bibinagar
Telangana,,Bichkunda
Telangana,,Bodhan
Telangana,,Bodupal
Telangana,,Bojannapet
Telangana,,Bollaram
Telangana,,Bompalli
Telangana,,Bomraspet
Telangana,,Bornapalli
Telangana,,Champapet
Telangana,,Chandanagar
Telangana,,Chandrampet
Telangana,,Chandubatla
Telangana,,Chennapur
Telangana,,Chennaraopet
Telangana,,Cherial
Telangana,,Chevella
Telangana,,Chinna Gundavelli
Telangana,,Chippalapalli
Telangana,,Chitakodur
Telangana,,Chityal
Telangana,,Dammaiguda
Telangana,,Dandepalii
Telangana,,Devapur
Telangana,,Devapur
Telangana,,Dharmaram
Telangana,,Dharmasagar
Telangana,,Digwal
Telangana,,Domadugu
Telangana,,Domakonda
Telangana,,Donabanda
Telangana,,Dornakal
Telangana,,Dubbak
Telangana,,Erragadda
Telangana,,Gadwal
Telangana,,Gaganpahad
Telangana,,Gajulpet
Telangana,,Gajwel
Telangana,,Gattepalli
Telangana,,Ghatkesar
Telangana,,Gowraram
Telangana,,Gudur
Telangana,,Hanamkonda
Telangana,,Himmatnagar
Telangana,,Husnabad
Telangana,,Huzurabad
Telangana,,Huzurnagar
Telangana,,Hyderabad
Telangana,,Hyderguda
Telangana,,Ibrahimpatan
Telangana,,Ibrahimpatnam
Telangana,,Indhani
Telangana,,Islampur
Telangana,,Jadcherla
Telangana,,Jagitial
Telangana,,Jagtial
Telangana,,Jaipur
Telangana,,Jalalpur
Telangana,,Jamshedpur
Telangana,,Jangaon
Telangana,,JayyÃ„Âram
Telangana,,Jinkunta
Telangana,,Jinnaram
Telangana,,Jogapur
Telangana,,Jogipet
Telangana,,Jubilee Hills
Telangana,,Kachiguda
Telangana,,Kadipikonda
Telangana,,Kalwakurti
Telangana,,Kamareddi
Telangana,,Kanaiguda
Telangana,,Kancherla
Telangana,,Kandi
Telangana,,Kanteshwar
Telangana,,Karimnagar
Telangana,,Kasibugga
Telangana,,Kesamudram
Telangana,,Keshampet
Telangana,,Khairatabad
Telangana,,Khammam
Telangana,,Khanapur
Telangana,,Kismatpur
Telangana,,Koheda
Telangana,,Kohir
Telangana,,Kokapet
Telangana,,Kolhapur
Telangana,,Kondapur
Telangana,,Kothapet
Telangana,,Kottagudem
Telangana,,Lakshettipet
Telangana,,Lingampalli
Telangana,,Madannapet
Telangana,,Maddirala
Telangana,,Madhapur
Telangana,,Madhira
Telangana,,Madikonda
Telangana,,Mahbubnagar
Telangana,,Maheshwaram
Telangana,,Maisammaguda
Telangana,,Malakpet
Telangana,,Malkajgiri
Telangana,,Mancherial
Telangana,,Mandamarri
Telangana,,Mangapet
Telangana,,Manmad
Telangana,,Manthani
Telangana,,Manuguru
Telangana,,Medak
Telangana,,Medchal
Telangana,,Medipalli
Telangana,,Mehdipatnam
Telangana,,Metpalle
Telangana,,Miryalguda
Telangana,,Mudhol
Telangana,,Mupkal
Telangana,,Nagpur
Telangana,,Nakrekal
Telangana,,Nalgonda
Telangana,,Nallakunta
Telangana,,Nandikandi
Telangana,,Narayanpet
Telangana,,Nareguda
Telangana,,Narsapur
Telangana,,Navipet
Telangana,,Nehrunagar
Telangana,,Nellipaka
Telangana,,Nipani
Telangana,,Nirmal
Telangana,,Nizamabad
Telangana,,Paloncha
Telangana,,Palwancha
Telangana,,Parkal
Telangana,,Patancheru
Telangana,,Peddapalli
Telangana,,Polampalli
Telangana,,Ponnur
Telangana,,Prakashamnagar
Telangana,,Pulimamidi
Telangana,,Raichur
Telangana,,Raikal
Telangana,,Rajura
Telangana,,Ramadugu
Telangana,,Ramagundam
Telangana,,Ramanjapur
Telangana,,Ramannapet
Telangana,,Ramayampet
Telangana,,Ramtek
Telangana,,Rangampet
Telangana,,Rudraram
Telangana,,Sadaseopet
Telangana,,Safilguda
Telangana,,Saidabad
Telangana,,Sangareddi
Telangana,,Sarapaka
Telangana,,Sathupalli
Telangana,,Sawaigudem
Telangana,,Secunderabad
Telangana,,Shadnagar
Telangana,,Shamirpet
Telangana,,Shantinagar
Telangana,,Siddipet
Telangana,,Singareni
Telangana,,Sirsilla
Telangana,,Somajiguda
Telangana,,Subedari
Telangana,,Suraram
Telangana,,Suriapet
Telangana,,Tandur
Telangana,,Tarnaka
Telangana,,Thukkuguda
Telangana,,Tiruvur
Telangana,,Tolichowki
Telangana,,Tupran
Telangana,,Uppal Kalan
Telangana,,Uppugal
Telangana,,Uppuguda
Telangana,,Valigonda
Telangana,,Vallampatla
Telangana,,Vemulapally
Telangana,,Vikarabad
Telangana,,Waddepalli
Telangana,,Wadiaram
Telangana,,Wai
Telangana,,Warangal
Telangana,,Yakutpura
Telangana,,Yellandu
Telangana,,Yellareddipet
Telangana,,Zahirabad
